IDX,Qtr,Credit_Score,Satisfaction,Value,Ease,Relationship,Profit,Communications,Product_Quality,Support_Quality,Partnership_Committed,Support_Importance,Will_Recommend,Continue,Sales_Expectation,Competitor_Comparison,Acct_Mgr_Quality,Support_Mgr_Quality,Team_Comparison,Acct_Team_Ability,Acct_Team_Problem_Solver,Acct_Team_Info,Acct_Team_Plan,Acct_Team_Contribution,Acct_Team_Sales_Support,Operation_Support_Quality,Acct_Team_Satisfaction,Acct_Team_Engagement,Sales_Training,Service_Account_Team_Satisfaction,Service_Support,Service_Sales_Support,Solutions_Support,Joint_Service_Delivery,Online_Tools/Applications_Satisfaction,Online_Tools_Ease,Online_Tools_Effectiveness,Online_Tools_Colloboration,Online_Tools_Timeliness,Online_Tools_Sufficient,Online_Tools_Help,Acct_Team_Leadership,Acct_Team_Breadth,Mean_Sat,Mktg_Proj,Svc_Proj
10536,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4.78347907502,4.50638380889,4.65393692655,4.78814467233,4.53255536587,4.41602004559,4.73653688079,4.67532918172,4.45253377473,4.70071890734,4.31079978113,4.38023673179,5.0,5.0,5.0,5.0,4.99479840227,5.0,5.0,5.0,5.0,4.45253377473,4.71240086643,4.79356763674,4.8055265658,4.45253377473,4.8333333333,5.0,4.0
10539,3.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.52033129517,5.0,5.0,4.03243193331,5.0,5.0,5.0,5.0,4.78866517477,5.0,4.07873355756,4.09346861456,3.75712960679,3.95249360797,4.40218323747,4.32292097149,4.51258256703,4.43464727252,4.27509281505,4.0,4.0,5.0,4.0,4.07873355756,4.19542869022,4.28235162283,4.3277268977,4.07873355756,4.4166666667,4.43335131282,4.0
10542,3.0,3.0,3.0,3.25513389655,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.64605908038,3.31678408336,3.27851230159,3.47508816056,3.12278741492,3.11914045984,3.22593085802,3.51620039624,3.67643018596,3.56731644946,3.67083919039,3.56502909837,3.40960389687,3.5179751872,3.40230802452,3.35039777291,3.42738399175,3.78261206107,3.54822707124,3.48675974959,3.51620039624,3.40556320517,3.49265187614,3.34613928586,3.51620039624,3.3333333333,3.59029813236,3.6867408973
10547,3.0,1.0,4.0,3.64216736944,3.5144274532,3.73685302424,3.85098917567,4.08282246551,4.31098271034,4.04822211279,4.12989318514,4.36852887616,4.32152601635,4.36991725797,3.85385591998,3.24900269982,4.31991614108,4.34811589233,3.853187704,4.26415273179,4.2086879534,4.33309890235,3.96904508681,3.97921625571,4.08883307272,3.74899634492,3.61170579738,3.11570632937,3.52266336425,4.04729987316,3.87666005606,4.05687122373,3.96188301498,3.83985548391,3.90767081827,4.43213955732,4.0094438347,3.95100170016,3.74899634492,3.77776469046,3.98815674314,4.0033287269,3.74899634492,4.0,4.06980097751,4.01176234167
10549,3.0,1.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.30357505223,5.0,5.0,4.54401903106,5.0,5.0,5.0,5.0,4.86639697607,5.0,4.36286205078,5.0,5.0,5.0,4.57213296104,4.52658709045,4.60448652963,4.63043498951,4.58263368504,5.0,5.0,5.0,5.0,4.36286205078,4.57576292692,4.58327485836,4.5608851566,4.36286205078,4.7407407407,4.99395974595,5.0
10552,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,3.56880683855,4.0,5.0,4.0,2.0,4.0,4.0,3.72770753016,3.86605505762,3.79961460739,3.67300449143,3.72032339648,3.68671435691,3.82399636704,3.7078382534,3.5786542535,4.0,4.0,4.0,3.0,3.72770753016,3.64426013122,3.61526015829,3.58629414444,3.72770753016,3.8461538462,4.0,4.0
10554,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.73231268599,5.0,5.0,4.06698868045,4.64323361218,4.73463218195,4.64864877599,4.38881776764,5.0,4.66903997384,4.30933909846,4.41120753035,4.26300483929,4.31977717873,4.56259394981,4.36088008045,4.46911614516,4.32913219506,4.33924634476,4.0,4.0,4.0,4.0,4.30933909846,3.75785750737,3.78612923972,4.00750980155,4.30933909846,4.4,4.54012799573,4.28684039809
10558,3.0,5.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,5.0,2.0,2.95114934471,2.0,2.0,3.0,2.64608530716,2.37195682791,2.41215127724,2.63361611618,2.21470754829,2.36307380409,2.33443931101,3.13435956201,2.85831816372,2.54140758881,2.67455714316,2.9749887862,2.97073359936,3.12930390353,2.92868769064,2.78634994161,3.34846152969,3.86844066567,3.39841984204,3.22156273432,3.13435956201,3.44458848366,3.63944085428,3.30694563222,3.13435956201,2.7333333333,2.72220581993,2.94747441093
10559,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.10336321005,4.31436142444,4.08311420295,3.90131951414,3.95655951575,3.98922776671,3.70309510262,3.83426360222,3.8748701597,4.16447753927,4.24744623094,4.00821135978,4.1129828787,4.29125329723,4.19131149496,4.28350121741,4.16309216697,4.10986012765,4.0,4.0,4.0,4.0,4.16447753927,4.16431918765,4.28088559206,4.17599888967,4.16447753927,4.1666666667,4.0,4.2192375486
10560,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,3.38853605602,4.0,4.0,4.0,4.0,3.91289511226,4.0,3.79320021513,3.85328611543,3.59733570574,3.70483694356,4.00673129116,3.9276190084,4.0798415249,3.97170329585,3.87378001547,4.08302814707,4.19389143504,4.08569460158,3.93860081834,3.79320021513,3.99170130838,4.03054397812,3.98760002024,3.79320021513,3.9523809524,3.93924511161,4.0
10565,3.0,4.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.87841795595,1.52556885146,1.49529310841,1.78540322088,1.34766019157,1.0,1.35828675049,2.65292631993,2.28050968763,1.90816303936,2.16710110416,2.57331914835,2.52713388947,2.6808875624,2.46817750553,2.3876514972,3.083307297,3.34273432007,3.23762056086,3.02341118262,2.65292631993,3.13680674345,3.31283291415,2.90641535955,2.65292631993,2.2352941177,2.20844929406,2.57265536633
10571,3.0,5.0,3.0,2.8698064999,3.0,3.0,3.0,3.0,3.52227795875,3.0,3.0,3.0,3.0,3.36579472218,2.74293378331,2.73030535561,3.16667334095,3.26350645099,2.63906535831,2.87690587885,2.95460291257,3.02402547878,2.73119931986,2.93749863924,2.95052567128,3.22811295094,3.2999585738,3.31686009631,3.16672634801,3.23882821243,3.19240074491,3.2892698471,3.10839315667,3.10233715614,3.0,3.0,2.0,3.0,3.22811295094,3.01253642841,2.95675888421,2.8956266953,3.22811295094,2.9230769231,2.9230769231,3.04212618368
10573,3.0,5.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.09482619734,3.46349337944,2.28326850212,2.93433614588,2.99465237353,3.18403310024,2.81099525166,2.79484859636,2.92689301451,3.13691425801,3.04752001764,3.0272274696,3.08214669713,3.39344623003,3.28786495655,3.42900327668,3.21619616356,3.2381527137,3.0,3.0,3.0,3.0,3.13691425801,2.94593210986,2.94709732978,2.91291848901,3.13691425801,2.8333333333,3.11704543691,3.02948334217
10574,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9989449073,5.0,4.9296433123,4.73047946048,5.0,4.99219521888,4.80402391728,5.0,4.87202311639,4.9459284404,5.0,4.80629419226,4.89029129995,4.8464943112,4.75855141036,5.0,5.0,5.0,5.0,4.80402391728,4.78078667163,4.86635499392,4.87489836759,4.80402391728,5.0,5.0,5.0
10576,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.84911476869,5.0,4.95415289554,4.92882184613,4.87783435366,4.7033771859,4.86584621375,4.90094130024,4.59094411781,5.0,5.0,5.0,4.72544538722,4.64202848005,4.70570363494,4.73795545534,4.62415800965,5.0,5.0,5.0,5.0,4.59094411781,4.85532893007,4.93836161679,4.8268389947,4.59094411781,5.0,5.0,5.0
10579,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,2.0,2.0,3.55622635433,2.94883105027,2.88749733384,2.9635830613,3.03630379642,2.60412313414,3.0,2.73692377098,3.43836800083,2.90171088738,2.2959709366,2.76549493579,3.60333228438,3.39843755674,3.57217416993,3.34240409022,3.26632671858,3.0,5.0,3.0,3.0,3.43836800083,3.39213718443,3.73840967171,3.66820695065,3.43836800083,3.4,4.0,3.31459183915
10580,3.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.02158723119,5.0,5.0,4.41064894098,4.92369046718,5.0,4.87648139627,4.64411193432,5.0,4.99723224191,4.30979787273,4.4519504275,4.20947078077,4.25705447251,4.25921223586,4.11554510605,4.19567960698,4.1005989226,4.09050501216,3.98561745771,4.66701742994,3.9028649503,3.78656317918,4.30979787273,3.54057017083,3.61264382677,3.91815755229,4.30979787273,4.5625,4.62504555251,4.21779471039
10583,3.0,3.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.99090977316,4.44611200613,4.43126259979,4.46144805418,4.18929256904,4.0,4.36463249676,4.45985037105,5.0,4.83381007189,4.91053036928,5.0,4.392017439,4.47283237318,4.40227604683,4.36688855754,4.0,5.0,4.0,5.0,4.45985037105,4.17872211475,4.25353311285,4.22707103979,4.45985037105,4.6956521739,4.73712233451,5.0
10585,3.0,3.0,5.0,4.0,5.0,5.0,4.22930184535,4.17754010642,4.0,5.0,5.0,5.0,5.0,4.8404515079,3.76130319383,3.98183832134,4.81723236467,4.49985113578,4.25854731233,4.60768088257,4.65428292399,4.54077615019,4.34110497034,4.51285205353,4.59855387642,4.15138119042,4.50055561064,4.329778899,4.38519265094,4.4926236622,4.30449930978,4.39531805015,4.33149186397,4.30660843663,4.0,5.0,4.10682909868,4.03059952282,4.15138119042,3.91785186933,3.93401151379,4.06903847466,4.15138119042,4.7272727273,4.51544892723,4.0
10599,3.0,4.0,3.90314006777,3.47300760585,3.58211430279,3.8660531409,3.91293293266,3.80607157386,4.21056143753,3.8756830537,4.09632601934,4.15070975726,4.31022822165,4.41653881416,3.95168382212,3.61792531518,3.96946376162,4.10017792695,3.7226986072,3.85082394995,3.86349612825,3.99238214428,3.65414023711,3.70544977181,3.8312949062,3.87826120232,4.03644601537,3.96770527906,4.01722543035,3.83096461112,3.68366056248,3.79949450524,3.66825574247,3.63724955415,3.7230464627,4.15011756207,3.78954319507,3.69858935046,3.87826120232,3.5914598638,3.64075070412,3.61545402025,3.87826120232,3.87731215782,4.02889152006,3.89454422016
10609,3.0,4.0,2.0,2.59305141776,1.51573653409,1.79728281153,2.7063248084,2.72292884482,3.59339506516,2.64004227431,2.96439442373,3.59849979767,3.41909263931,3.5936813794,3.28270072331,2.17546016496,2.70431352227,3.15492287952,2.59493026395,2.49511229362,2.5764555699,2.69327635009,2.26506526267,2.34713597993,2.42546265755,2.93191418643,2.37476699282,1.97080414461,2.25741255237,2.93509818664,2.77617569783,2.88929887173,2.63714998167,2.65488020314,2.35649338759,3.57885418168,2.46839094054,2.36686577669,2.93191418643,2.20107889113,2.44286707376,2.52541490851,2.93191418643,2.0,2.0,2.64859464755
10616,3.0,1.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.49658234684,4.0,4.0,4.61667944263,5.0,5.0,5.0,4.0,4.0,5.0,4.47226314223,4.90824038191,4.70500221263,4.90060889862,4.42446675956,4.27383151834,4.38208852036,4.36145149594,4.29321466038,4.92009271391,4.91865648167,5.0,4.90821007217,4.47226314223,4.66799476208,4.75384048397,4.62729406428,4.47226314223,4.7142857143,4.0,4.8180421378
10625,3.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,4.33709541718,5.0,4.20116464447,4.78561611381,3.96742510026,4.13068659849,3.98514553677,3.65138527662,3.0,4.05160425498,3.94588732129,3.72528688111,3.43869292377,3.54502938434,3.46125713595,3.17624294708,3.16305080919,2.97098766982,3.0747430924,2.0,5.0,2.0,2.0,3.94588732129,1.86875319759,2.14158921067,2.63724040584,3.94588732129,3.7368421053,3.87216194143,3.52372954841
10627,3.0,2.0,4.09202174974,3.57302759896,3.7217334822,4.02078920088,3.79273522706,3.7578765452,4.14815868111,3.94122069014,4.19501620933,4.33601626945,4.33057136061,4.39311938546,3.98784692332,3.79626474922,4.16092763926,4.09217311657,3.98821308717,4.03053602181,4.04733654213,4.08769486968,3.83827788324,3.90774695697,4.00876484502,3.78894431911,4.08573013631,3.89036035799,3.97084572565,3.8673049335,3.79867611129,3.86176410821,3.80562823082,3.78499038278,3.87623142609,4.23878192936,3.88750404914,3.78743140755,3.78894431911,3.63160952625,3.69942641212,3.68663699999,3.78894431911,3.98091376453,4.04659289046,3.96339521557
10630,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.55428095162,5.0,5.0,4.75226585191,5.0,5.0,5.0,5.0,4.92198291109,5.0,4.64316249258,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.64316249258,5.0,5.0,4.98569808939,4.64316249258,4.96875,5.0,5.0
10635,3.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.53637871206,5.0,5.0,5.0,5.0,5.0,4.65967116327,4.0,4.0,4.67494334126,4.0,4.0,5.0,4.0,4.0,4.0,4.38574633049,4.70417479545,4.50301252286,4.56591572519,4.02503827481,3.90347388137,3.97120358701,3.91736106618,3.85857883621,4.51426258713,4.78286037053,4.50612331588,4.3562517402,4.38574633049,4.13015104314,4.23001674764,4.19129445281,4.38574633049,4.5,4.60035956886,4.45249014015
10637,3.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.18509394266,5.0,5.0,4.46651830526,5.0,5.0,5.0,5.0,4.132383545,3.0,4.44470831734,4.0,3.0,3.0,4.70736050837,4.45002784825,4.64682302009,4.57338161719,4.42102860204,5.0,5.0,5.0,5.0,4.44470831734,4.92704285394,5.0,4.89663861495,4.44470831734,4.6666666667,5.0,5.0
10641,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.08597598521,4.0,4.0,4.0,4.0,3.89478134272,4.0,3.7836377319,3.96216374882,3.75787338953,3.86572718297,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7836377319,3.73966922181,3.73352233298,3.82998586517,3.7836377319,3.9666666667,4.0,3.82172847851
10644,3.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,3.42429273536,3.76797612186,3.82001836823,3.83559511779,3.45214080495,4.0,3.73280890828,3.95283049121,3.68455679261,3.39307064056,3.538389753,3.89848129822,3.66641777575,3.85847497749,3.64221241048,3.545364627,3.71426328907,4.21028801107,3.75510796065,3.60527598203,3.95283049121,3.61050002012,3.73604886056,3.8050951227,3.95283049121,4.0588235294,3.85887388896,3.73631989629
10648,3.0,5.0,4.0,3.60448834415,3.76374170363,4.0140293962,3.85289666175,3.7360557064,4.21263812289,3.99164509656,4.35405228704,4.55668552435,4.49231587463,4.55421434107,3.96356161942,3.89517784092,3.99482220605,4.01341468459,4.01978439836,3.89219849518,3.90329127194,3.94007752473,3.67337587889,3.76386680894,3.85807531346,3.86207140497,4.10619328122,3.95202521159,4.00402954823,3.87141204397,3.74545878832,3.80373931105,3.71582709274,3.72445072129,3.77038554215,4.13245156016,3.80349294693,3.69301303383,3.86207140497,3.50608019079,3.55764906241,3.57298050979,3.86207140497,4.0,4.02039357288,3.97095120429
10650,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.28897650415,4.0,4.0,4.0,4.0,4.0,4.0,4.01790423046,4.09551146587,3.97156107316,3.94177857604,4.13845507501,4.09894737733,4.2354281811,4.08634391282,4.02618414946,4.0,4.0,4.0,4.0,4.01790423046,4.14516075047,4.13138428987,4.07014617828,4.01790423046,3.9230769231,4.0,4.0
10658,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,2.0,3.42009649737,3.87514517001,3.85250672781,3.5151167901,3.4869061736,3.66673906962,3.43948625131,3.21874336929,3.56794045383,3.53375216438,3.96976467078,3.99472912034,3.72675934054,3.75470730596,4.25153702807,4.05802767982,4.14806903465,3.9678430985,3.95391569652,2.0,5.0,3.0,3.0,3.96976467078,3.79788929501,3.89576108798,3.94270801091,3.96976467078,3.8823529412,3.77727813623,3.82731306829
10677,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,3.13610144198,4.0,4.0,4.0,4.0,4.0,4.0,3.88456322376,4.0,4.0,4.0,4.20574521376,4.20605587895,4.35566859316,4.2722583676,4.24375372224,5.0,5.0,5.0,5.0,3.88456322376,4.51203891827,4.58150940833,4.33969437889,3.88456322376,3.8965517241,3.0,3.0
10681,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,3.0,4.0,3.90195143395,4.0950113059,4.11805486192,3.68889760401,3.75552396718,3.70101185009,3.4826276145,3.56455964676,3.66449001467,3.61839615911,3.87209495676,3.72448231189,3.79751090804,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.61839615911,3.06220191914,3.14504062498,3.24357164712,3.61839615911,3.7391304348,3.0,3.84037846295
10682,3.0,3.0,2.0,2.42544877808,1.0,2.0,3.0,2.0,3.0,3.0,3.09614333464,3.53823177671,3.57965193466,3.79566268383,3.91188373017,2.32085168702,2.98306121896,3.13156290501,2.79681040308,2.8774625274,2.86694012293,3.07096776505,2.58781629545,2.6618958052,2.78015186722,2.93015761565,2.36443780577,1.94541802799,2.25689263016,2.52240217081,2.35122289899,2.49814524697,2.2741351872,2.24575876436,2.38455413608,3.63035798334,2.45324986135,2.32322854382,2.93015761565,1.96733766609,2.20582807146,2.36247828552,2.93015761565,2.2857142857,2.83305068998,2.6220910746
10690,3.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.9728902238,4.0,3.0,4.07339108762,4.0,4.0,4.0,4.0,4.0,4.0,3.76750735812,4.0,4.0,4.0,3.62974892597,3.65329138875,3.75973348402,3.74491158037,3.5826747742,4.42846100198,4.40751396002,4.34984609146,4.15342842523,3.76750735812,4.15286762749,4.25833126038,4.06860568289,3.76750735812,4.0,4.0,3.97844669346
10691,3.0,1.0,4.0,3.64036551216,3.55316720904,3.88785326362,3.88988720654,3.91632968089,4.27110767831,4.00770258698,4.29135475196,4.50070488436,4.48367988931,4.53934394484,4.01518763786,3.60994227386,4.33388595867,4.32337243808,4.12987032245,4.25356519628,4.21475630436,4.29450264217,3.96272254454,3.99704110938,4.11858450881,3.75961749437,3.76275665131,3.36271009373,3.67827190997,3.96619735607,3.77500347637,3.90907708376,3.82836104032,3.74657071198,3.69979152702,4.28986117181,3.78393779137,3.74256166167,3.75961749437,3.50031590024,3.68549823265,3.7569688204,3.75961749437,4.0,4.09035345548,4.00964586086
10692,3.0,1.0,3.0,2.90234627283,3.0,3.0,2.95596335701,3.0,4.0,2.0,3.0,3.0,3.0,3.3133498259,2.75797419058,2.81134815556,3.8778998691,3.70240057467,3.29425716908,3.49108487371,3.55236325443,3.50745933506,3.27213166511,3.4723072497,3.50362402218,2.89994489801,2.90563511554,2.63668359281,2.71196651031,3.37672096744,3.28440409184,3.36235577322,3.26263888066,3.22459953534,1.0,3.0,2.0,2.0,2.89994489801,2.39422775567,2.47046448665,2.6461310443,2.89994489801,2.6923076923,2.9987102915,3.02742262603
10693,3.0,1.0,4.0,3.75177768827,3.56384993622,3.88387380334,3.98078168337,3.93827984005,4.31630313669,4.01291031764,4.22038504309,4.36869773429,4.43291411518,4.48188525321,3.95016019969,3.89455386648,4.30025380182,4.27537642018,4.32259741271,4.14669420286,4.11112929702,4.17011018196,3.86445539334,3.97387348999,4.04280895166,3.74115594092,3.77026458643,3.38020348166,3.62548414093,3.8783870627,3.72684723542,3.83953433998,3.77371089577,3.66699066199,3.67777006502,4.23677698123,3.71888683367,3.66809319179,3.74115594092,3.48619242637,3.66595153623,3.69883456426,3.74115594092,4.0,3.96014831688,3.9797436208
10694,3.0,1.0,4.0,3.0,5.0,5.0,3.87712767321,4.34356145104,4.0,5.0,4.0,4.12240638199,4.11623984778,4.11623947847,3.81656219758,3.46737576964,4.44264970829,4.30690170637,3.60880832111,4.56813956955,4.46983929515,4.67862879008,4.43908859173,4.28881415767,4.46891284689,3.9556495297,4.54024884992,4.43938778536,4.58125615856,4.23164922142,4.24892716925,4.3869769569,4.41534393544,4.32784294102,5.0,4.52819367984,5.0,5.0,3.9556495297,4.78905037996,4.72670194315,4.50097364269,3.9556495297,4.5,4.65866249793,5.0
10695,3.0,1.0,4.0,3.67215252936,3.62836502138,3.8704122709,3.77724710565,3.73823271041,4.31985652359,4.04873851229,4.53385224115,4.98363634497,4.67569696435,4.72880554552,4.23979072824,3.8389281835,4.04320541355,4.01433199225,4.1776612144,3.98953693122,3.99438148812,3.99771424063,3.74096021141,3.78669012353,3.89652042576,3.809084964,3.9596485133,3.56142135314,3.82068802501,3.86020208548,3.74982459786,3.80260262275,3.75567807244,3.74066185517,3.94010689753,4.45237526399,3.98668223797,3.88609565972,3.809084964,3.58423466459,3.75764909664,3.78156073898,3.809084964,4.0,4.08199772397,4.0
10696,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.33331147316,4.30786124145,3.64729469397,4.24908003659,4.23343426983,4.28772060751,4.0386407445,4.03006330719,4.14650557555,3.70126550046,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.70126550046,3.95552577245,4.00303850031,3.98450026635,3.70126550046,3.9615384615,4.0,4.0
10697,3.0,1.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,3.27370056021,3.54441200237,3.59241011674,3.69777490886,3.63007181984,3.0634251997,3.36053489477,3.43201820268,3.42966162818,3.24238325873,3.19230376786,3.3545147722,2.99911612644,3.0834855685,3.14103565207,3.0641680134,2.90382616229,2.47979362965,2.73367359298,2.93609737661,2.87854630414,2.9882802779,2.89537768926,2.79441562555,3.08879492304,3.79012951737,3.11001214804,2.99901772386,3.0641680134,2.79779359129,2.99147480296,2.9573114969,3.0641680134,3.0,3.11959719704,3.14380224089
10698,3.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.93343960691,4.23127053152,3.93579679544,3.81906554699,3.78483629472,3.97444419158,3.64585215552,3.58226299233,3.70585369244,3.43244014213,3.42493261401,3.08024840045,3.36647282308,3.75520157,3.69106706935,3.78388317414,3.71538318906,3.6480729854,3.0,2.0,3.0,4.0,3.43244014213,3.29844976107,3.48328774915,3.43165503649,3.43244014213,3.4444444444,3.64308475606,4.0
10699,3.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.11623793784,3.90034041329,3.0,4.20239436823,4.22190096141,3.7225476574,4.26369626345,4.22603130423,4.380421455,4.1720651574,4.00703275229,4.20307113041,3.81021416667,5.0,5.0,5.0,4.14625017888,4.16328672772,4.22598240654,4.24308612413,4.24160368205,4.41574143108,4.3720596084,4.48767383351,4.41164855612,3.81021416667,4.24438409605,4.21052074424,4.06121480671,3.81021416667,4.0666666667,4.40124189977,4.0
10700,3.0,5.0,3.0,3.0,2.0,2.0,1.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,2.66470536666,2.0,3.0,2.0,2.0,2.0,3.0,3.06103338718,3.0,4.0,3.0,3.27250756558,3.14473938187,3.11430308366,2.89789572504,3.09684231005,3.0,3.0,2.0,2.0,3.06103338718,2.08107928194,2.10453428128,2.27087518876,3.06103338718,2.7931034483,2.0,3.0
10701,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.72334294466,5.0,4.64923175866,4.91975513829,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.72334294466,4.80055836626,4.9626510474,4.96530168567,4.72334294466,5.0,5.0,5.0
10702,3.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.23666980827,4.2642504445,3.49053464967,3.46911941757,4.29496970809,4.0396022904,3.85690363655,4.19008400005,4.10162382961,4.18063541256,3.8591276155,4.00510231588,4.07244034846,3.6180106353,3.66063250925,3.34071646179,3.55358518755,3.69678141613,3.50027908122,3.68189616609,3.61304970759,3.45250279181,3.72673046766,3.90590911011,3.7558491041,3.66901287575,3.6180106353,3.52500919774,3.61385241814,3.66504638485,3.6180106353,3.9,3.9646347869,4.0
10703,3.0,1.0,4.0,3.0,3.0,3.0,3.31948454932,3.46570295042,4.0,3.0,3.0,4.19660737615,3.97016362368,4.05974641818,3.93774594831,2.83649152313,3.50118461138,3.57387890365,3.24671969731,3.57920606952,3.5045099067,3.70587403214,3.33113660319,3.27820514652,3.40770426658,3.39365415421,3.27140794315,2.78640321546,3.18476989505,3.30459519751,3.23441933465,3.38373258333,3.30140406044,3.21063919215,4.0,4.0,4.0,4.0,3.39365415421,3.53534295494,3.73279571912,3.63924047683,3.39365415421,3.5454545455,3.67500642986,3.0
10704,3.0,1.0,4.0,3.0,3.20028153999,3.60251732364,4.0,3.67975485437,5.0,4.0,3.0,3.0,4.0,4.0,3.48179880655,5.0,3.92163372947,4.25818836525,4.93136492063,3.567851925,3.57473949432,3.62940597032,3.44522930486,3.58248049435,3.603690939,3.38996749888,3.85100943385,3.85399920903,3.70798395302,3.70106049353,3.64796041239,3.59750318001,3.58140244751,3.56466610399,2.0,5.0,3.0,2.79090721003,3.38996749888,2.73427799358,2.78389426459,2.7442071164,3.38996749888,3.7692307692,3.34954913576,4.0
10705,3.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0091543988,3.0,3.95076830032,4.14735566473,3.37463563996,4.02339636617,4.01046759345,4.17278296963,3.84189997426,3.69906212658,3.88125992995,3.87252207186,3.92729197105,3.57146136605,3.9384081928,4.14407195936,4.06260770667,4.20250608369,4.11615901975,4.08292752701,4.0,4.70204647003,5.0,4.0,3.87252207186,4.23515669364,4.37483590628,4.26244041318,3.87252207186,3.9375,5.0,4.11522880621
